Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-1002,2022-11-28,2022-12-03,First Class,CUS-15695,Consumer,East,Technology,Machines,Fellowes Shredder,993.31,2,0.15,83.26
ORD-1584,2022-11-28,2022-12-05,Standard Class,CUS-23879,Consumer,East,Office Supplies,Art,Newell Pencils,937.13,1,0.3,-144.57
ORD-1440,2022-12-02,2022-12-09,Same Day,CUS-33091,Consumer,South,Furniture,Tables,Bevis Training Table,5939.06,10,0.15,28.95
ORD-1293,2022-12-03,2022-12-09,Second Class,CUS-24818,Consumer,South,Clothing,Workwear,Wrangler Jeans,3361.79,5,0.3,-517.81
ORD-1495,2022-12-04,2022-12-07,Second Class,CUS-73470,Corporate,East,Clothing,Workwear,Timberland Boots,2832.53,10,0.1,-66.94
ORD-1399,2022-12-05,2022-12-10,First Class,CUS-81932,Corporate,North,Clothing,Workwear,Carhartt Work Shirt,2366.73,6,0.05,142.07
ORD-1261,2022-12-06,2022-12-08,Same Day,CUS-49171,Home Office,West,Technology,Accessories,Kensington Lock,2988.08,9,0.3,-643.53
ORD-1322,2022-12-06,2022-12-08,Standard Class,CUS-81939,Corporate,South,Technology,Copiers,HP LaserJet,3376.37,4,0.1,-59.19
ORD-1122,2022-12-08,2022-12-10,Same Day,CUS-72722,Home Office,South,Furniture,Furnishings,Eldon Shelf,312.4,1,0.15,23.32
ORD-1455,2022-12-08,2022-12-14,Second Class,CUS-59781,Home Office,North,Office Supplies,Appliances,Holmes Heater,1145.93,3,0.3,-330.75
ORD-1234,2022-12-11,2022-12-12,Second Class,CUS-46677,Corporate,North,Furniture,Tables,Bretford Table,776.99,2,0.05,91.96
ORD-1403,2022-12-12,2022-12-19,Standard Class,CUS-82737,Corporate,East,Office Supplies,Art,BIC Pens,960.54,1,0.2,19.6
ORD-1494,2022-12-12,2022-12-17,First Class,CUS-63961,Corporate,West,Furniture,Furnishings,Eldon Shelf,195.4,2,0.05,45.03
ORD-1517,2022-12-14,2022-12-17,Second Class,CUS-80402,Consumer,East,Technology,Accessories,Logitech Keyboard,10576.13,10,0.05,2096.92
ORD-1199,2022-12-15,2022-12-19,First Class,CUS-18804,Corporate,East,Clothing,Outerwear,Under Armour Hoodie,3915.39,6,0.3,-685.43
ORD-1210,2022-12-15,2022-12-17,Second Class,CUS-37124,Corporate,North,Furniture,Chairs,Alera Mesh Chair,9638.24,10,0.2,-1688.47
ORD-1397,2022-12-15,2022-12-19,Standard Class,CUS-40603,Corporate,South,Office Supplies,Appliances,Avery Coffeemaker,3075.37,3,0.3,-620.43
ORD-1513,2022-12-15,2022-12-18,Standard Class,CUS-25544,Home Office,East,Office Supplies,Art,Faber-Castell Markers,5649.28,10,0.15,-556.48
ORD-1022,2022-12-16,2022-12-23,Standard Class,CUS-97538,Consumer,North,Office Supplies,Binders,Avery Binder,7989.75,8,0.1,760.25
ORD-1117,2022-12-17,2022-12-18,First Class,CUS-22987,Corporate,North,Furniture,Tables,Bretford Table,2826.2,4,0,512.18
ORD-1271,2022-12-18,2022-12-25,Second Class,CUS-39012,Consumer,East,Office Supplies,Appliances,Avery Coffeemaker,593.46,1,0,184.29
ORD-1491,2022-12-24,2022-12-29,Standard Class,CUS-71625,Home Office,East,Clothing,Sportswear,Champion Shorts,683.63,2,0.3,-163.2
ORD-1347,2022-12-25,2023-01-01,First Class,CUS-39661,Corporate,West,Technology,Accessories,Logitech Keyboard,1582.65,2,0.15,-81.0
ORD-1243,2022-12-26,2022-12-30,Same Day,CUS-82179,Consumer,South,Office Supplies,Binders,Ibico Binder,243.26,3,0.05,43.73
ORD-1150,2022-12-27,2022-12-30,First Class,CUS-37168,Home Office,East,Clothing,Outerwear,North Face Parka,3351.77,5,0.05,868.78
ORD-1562,2023-01-01,2023-01-03,Second Class,CUS-76681,Corporate,West,Clothing,Footwear,Adidas Sneakers,1172.38,2,0.05,280.68
ORD-1245,2023-01-06,2023-01-08,Standard Class,CUS-46822,Home Office,West,Clothing,Sportswear,Adidas Track Pants,2255.35,7,0,374.61
ORD-1376,2023-01-09,2023-01-14,Standard Class,CUS-61879,Home Office,North,Technology,Accessories,Plantronics Headset,2769.78,7,0,815.66
ORD-1112,2023-01-13,2023-01-16,Standard Class,CUS-76543,Consumer,East,Technology,Machines,Swingline Trimmer,1490.52,4,0,181.6
ORD-1511,2023-01-13,2023-01-17,First Class,CUS-31368,Home Office,North,Office Supplies,Art,Newell Pencils,1539.98,3,0.15,100.53
ORD-1011,2023-01-14,2023-01-19,Second Class,CUS-26828,Consumer,East,Furniture,Chairs,Hon Office Chair,2140.06,2,0,736.3
ORD-1329,2023-01-16,2023-01-20,First Class,CUS-15297,Home Office,North,Technology,Copiers,HP LaserJet,1743.63,8,0,485.95
ORD-1478,2023-01-16,2023-01-22,Standard Class,CUS-80432,Consumer,East,Clothing,Sportswear,Adidas Track Pants,8197.78,10,0.3,-2937.3
ORD-1342,2023-01-19,2023-01-24,Same Day,CUS-43263,Home Office,East,Clothing,Outerwear,Under Armour Hoodie,6113.42,9,0.3,-1966.97
ORD-1286,2023-01-21,2023-01-22,Same Day,CUS-68237,Corporate,North,Office Supplies,Appliances,Holmes Heater,2292.58,2,0,213.26
ORD-1384,2023-01-21,2023-01-27,Standard Class,CUS-57307,Home Office,South,Furniture,Bookcases,Sauder Bookcase,7220.11,8,0,1490.06
ORD-1209,2023-01-22,2023-01-23,Same Day,CUS-44447,Home Office,North,Clothing,Outerwear,Under Armour Hoodie,1592.43,2,0.05,135.96
ORD-1125,2023-01-24,2023-01-31,First Class,CUS-20828,Corporate,West,Clothing,Workwear,Timberland Boots,1779.05,3,0.3,-481.8
ORD-1107,2023-01-26,2023-02-02,Second Class,CUS-52143,Consumer,East,Furniture,Tables,HON Conference Table,8249.57,10,0,1661.7
ORD-1133,2023-01-26,2023-02-02,Same Day,CUS-85353,Home Office,West,Technology,Accessories,Logitech Keyboard,1586.5,5,0.3,-361.82
ORD-1444,2023-01-27,2023-02-02,Same Day,CUS-63219,Consumer,North,Office Supplies,Appliances,Avery Coffeemaker,282.06,1,0.2,-14.44
ORD-1228,2023-02-01,2023-02-04,Standard Class,CUS-75031,Home Office,South,Office Supplies,Appliances,Holmes Heater,4265.33,6,0.1,304.72
ORD-1496,2023-02-01,2023-02-04,Second Class,CUS-32984,Consumer,East,Technology,Machines,Acco Punch,11036.6,8,0,3004.04
ORD-1321,2023-02-04,2023-02-05,First Class,CUS-37532,Home Office,North,Technology,Accessories,Logitech Keyboard,530.05,1,0.2,-39.74
ORD-1250,2023-02-05,2023-02-09,Same Day,CUS-95089,Home Office,West,Furniture,Furnishings,Tenex Mat,1108.05,6,0,307.74
ORD-1198,2023-02-06,2023-02-07,Standard Class,CUS-28569,Corporate,West,Technology,Machines,Fellowes Shredder,1487.14,8,0.2,42.45
ORD-1599,2023-02-06,2023-02-09,First Class,CUS-38256,Corporate,East,Clothing,Footwear,Adidas Sneakers,3561.9,3,0.2,-736.83
ORD-1194,2023-02-10,2023-02-15,Standard Class,CUS-70505,Corporate,East,Office Supplies,Appliances,Hoover Vacuum,18670.93,10,0,4930.29
ORD-1379,2023-02-13,2023-02-17,Second Class,CUS-84278,Home Office,East,Technology,Machines,Fellowes Shredder,6335.08,8,0.1,484.88
ORD-1332,2023-02-15,2023-02-18,Same Day,CUS-73191,Home Office,East,Furniture,Furnishings,Deflecto Barrier,2232.79,4,0.15,168.92
ORD-1018,2023-02-16,2023-02-19,Second Class,CUS-17665,Corporate,North,Office Supplies,Envelopes,Kraft Envelope,5963.52,7,0.3,-1957.26
ORD-1167,2023-02-16,2023-02-22,Same Day,CUS-90599,Consumer,South,Clothing,Sportswear,Nike Dri-Fit Tee,1267.07,5,0,112.39
ORD-1421,2023-02-16,2023-02-20,Second Class,CUS-37400,Corporate,North,Furniture,Furnishings,Deflecto Barrier,734.85,3,0.1,13.88
ORD-1177,2023-02-17,2023-02-23,Same Day,CUS-34123,Corporate,South,Office Supplies,Binders,Ibico Binder,4870.45,8,0.15,-483.63
ORD-1287,2023-02-18,2023-02-24,Standard Class,CUS-96832,Home Office,North,Office Supplies,Envelopes,Staples Envelope,3177.02,4,0,512.46
ORD-1175,2023-02-19,2023-02-26,Same Day,CUS-51973,Home Office,West,Office Supplies,Binders,Cardinal Binder,2398.06,6,0.3,-585.56
ORD-1411,2023-02-19,2023-02-21,Same Day,CUS-15144,Corporate,East,Furniture,Bookcases,Realspace Bookcase,12493.25,8,0,3960.37
ORD-1445,2023-02-21,2023-02-24,Same Day,CUS-30220,Home Office,West,Technology,Copiers,Xerox WorkCentre,570.76,3,0.2,4.39
ORD-1220,2023-02-23,2023-02-25,Second Class,CUS-63963,Home Office,South,Technology,Accessories,Logitech Keyboard,4508.0,10,0.3,-1240.51
ORD-1159,2023-02-25,2023-02-28,Second Class,CUS-18142,Corporate,South,Office Supplies,Binders,Cardinal Binder,10884.24,10,0,1639.38
ORD-1527,2023-02-25,2023-02-27,Same Day,CUS-66450,Corporate,West,Clothing,Workwear,Wrangler Jeans,107.85,1,0.1,18.21
ORD-1207,2023-02-26,2023-02-28,First Class,CUS-14285,Corporate,West,Clothing,Workwear,Wrangler Jeans,2646.37,8,0,780.38
ORD-1254,2023-03-02,2023-03-03,Same Day,CUS-85766,Home Office,West,Clothing,Outerwear,Under Armour Hoodie,6457.64,8,0.15,15.67
ORD-1304,2023-03-05,2023-03-09,Second Class,CUS-28111,Home Office,East,Clothing,Workwear,Dickies Pants,2200.23,5,0.15,257.5
ORD-1412,2023-03-05,2023-03-09,First Class,CUS-90364,Consumer,North,Office Supplies,Envelopes,Mead Envelope,4651.66,5,0.1,253.81
ORD-1247,2023-03-07,2023-03-10,Second Class,CUS-83807,Consumer,East,Technology,Copiers,Brother Laser,7927.75,6,0,2139.96
ORD-1456,2023-03-10,2023-03-13,Standard Class,CUS-22761,Corporate,West,Technology,Phones,Samsung Galaxy,5333.15,5,0.3,-1423.2
ORD-1252,2023-03-13,2023-03-16,Second Class,CUS-93386,Consumer,North,Office Supplies,Art,Newell Pencils,1863.31,8,0,268.8
ORD-1552,2023-03-17,2023-03-21,Second Class,CUS-44312,Home Office,West,Technology,Accessories,Logitech Keyboard,6060.23,9,0.05,1514.14
ORD-1320,2023-03-21,2023-03-23,First Class,CUS-98773,Corporate,North,Technology,Copiers,HP LaserJet,8705.27,7,0.1,1647.35
ORD-1363,2023-03-21,2023-03-23,First Class,CUS-20494,Corporate,East,Office Supplies,Envelopes,Mead Envelope,1223.68,3,0,139.21
ORD-1078,2023-03-22,2023-03-24,First Class,CUS-98835,Consumer,East,Furniture,Tables,Bretford Table,3052.35,4,0.15,-262.1
ORD-1124,2023-03-27,2023-03-30,First Class,CUS-26315,Corporate,West,Furniture,Chairs,Staples Fabric Chair,8529.55,6,0,2676.28
ORD-1566,2023-03-28,2023-04-01,First Class,CUS-94825,Consumer,East,Technology,Phones,Samsung Galaxy,1236.24,1,0,228.58
ORD-1550,2023-04-01,2023-04-07,Same Day,CUS-51864,Home Office,South,Office Supplies,Binders,Wilson Jones Binder,373.87,2,0,115.41
ORD-1266,2023-04-03,2023-04-10,First Class,CUS-50756,Corporate,North,Office Supplies,Art,Newell Pencils,10783.53,8,0.15,-1504.7
ORD-1016,2023-04-05,2023-04-09,Second Class,CUS-19880,Consumer,East,Technology,Copiers,HP LaserJet,4889.42,9,0.2,-833.44
ORD-1240,2023-04-09,2023-04-10,Second Class,CUS-27133,Home Office,West,Technology,Accessories,Kensington Lock,1739.45,2,0,196.2
ORD-1158,2023-04-11,2023-04-13,Standard Class,CUS-44181,Home Office,West,Office Supplies,Appliances,Sanyo Microwave,468.56,2,0,97.89
ORD-1521,2023-04-15,2023-04-19,Same Day,CUS-78506,Corporate,East,Technology,Accessories,Kensington Lock,1678.57,6,0.3,-316.47
ORD-1212,2023-04-23,2023-04-29,Same Day,CUS-74154,Corporate,North,Technology,Copiers,HP LaserJet,3537.96,3,0.05,745.09
ORD-1407,2023-04-23,2023-04-28,First Class,CUS-89377,Corporate,East,Office Supplies,Art,Dixon Ticonderoga,627.99,2,0,179.52
ORD-1064,2023-04-24,2023-05-01,Same Day,CUS-77449,Corporate,West,Clothing,Footwear,New Balance,955.34,2,0.15,-108.62
ORD-1299,2023-04-25,2023-04-28,Standard Class,CUS-39218,Home Office,North,Furniture,Bookcases,Atlantic Bookcase,4103.81,9,0.3,-465.39
ORD-1305,2023-04-26,2023-05-02,Second Class,CUS-95208,Home Office,East,Office Supplies,Art,Dixon Ticonderoga,2819.33,4,0.1,325.31
ORD-1439,2023-04-27,2023-05-02,Same Day,CUS-67062,Home Office,South,Technology,Copiers,Xerox WorkCentre,676.44,7,0.05,152.03
ORD-1429,2023-04-28,2023-05-01,Standard Class,CUS-36489,Corporate,North,Technology,Machines,Swingline Trimmer,1921.24,5,0.1,-43.7
ORD-1424,2023-04-30,2023-05-01,First Class,CUS-49358,Consumer,West,Office Supplies,Binders,Avery Binder,743.44,1,0.1,-0.97
ORD-1385,2023-05-02,2023-05-07,Standard Class,CUS-23267,Home Office,East,Furniture,Furnishings,Advantus Panel,2059.63,2,0,690.06
ORD-1447,2023-05-02,2023-05-04,Second Class,CUS-65675,Home Office,West,Clothing,Outerwear,Under Armour Hoodie,3023.6,9,0.3,-804.66
ORD-1420,2023-05-04,2023-05-07,First Class,CUS-58309,Consumer,South,Office Supplies,Art,Faber-Castell Markers,4410.06,10,0,463.69
ORD-1231,2023-05-09,2023-05-15,Standard Class,CUS-33507,Corporate,South,Technology,Phones,Motorola Droid,5248.21,5,0.15,-591.8
ORD-1357,2023-05-09,2023-05-15,First Class,CUS-40907,Corporate,East,Clothing,Sportswear,Puma Tights,3143.86,3,0.05,706.84
ORD-1224,2023-05-12,2023-05-13,Standard Class,CUS-62163,Home Office,East,Technology,Phones,Samsung Galaxy,739.98,1,0,111.58
ORD-1339,2023-05-12,2023-05-15,Same Day,CUS-40475,Consumer,East,Clothing,Outerwear,Under Armour Hoodie,3806.0,7,0,741.72
ORD-1191,2023-05-13,2023-05-15,Same Day,CUS-24021,Corporate,East,Furniture,Furnishings,Tenex Mat,3839.62,4,0.3,-805.06
ORD-1219,2023-05-15,2023-05-18,First Class,CUS-27973,Corporate,South,Furniture,Chairs,Flash Chair,2199.23,2,0,237.22
ORD-1557,2023-05-17,2023-05-22,Standard Class,CUS-10702,Consumer,East,Furniture,Bookcases,Bush Classic Bookcase,5648.45,6,0.3,-704.81
ORD-1545,2023-05-18,2023-05-19,Standard Class,CUS-96798,Home Office,West,Technology,Machines,GBC Binding Sys,2715.14,6,0.15,208.44
ORD-1126,2023-05-20,2023-05-25,Same Day,CUS-31842,Corporate,North,Technology,Machines,Acco Punch,365.71,2,0.1,4.66
ORD-1571,2023-05-21,2023-05-27,Same Day,CUS-33534,Consumer,West,Clothing,Sportswear,Adidas Track Pants,3797.87,5,0,420.66
ORD-1325,2023-05-28,2023-06-03,First Class,CUS-72908,Consumer,South,Office Supplies,Art,Dixon Ticonderoga,2081.15,7,0.15,-226.3
ORD-1102,2023-05-30,2023-06-04,Same Day,CUS-57428,Home Office,West,Clothing,Sportswear,Champion Shorts,392.89,7,0.15,-38.74
ORD-1560,2023-05-31,2023-06-02,Same Day,CUS-16975,Corporate,East,Office Supplies,Binders,Ibico Binder,1352.58,3,0.3,-221.56
ORD-1555,2023-06-03,2023-06-06,Second Class,CUS-90960,Home Office,South,Technology,Machines,GBC Binding Sys,1455.1,7,0,127.71
ORD-1578,2023-06-04,2023-06-05,Standard Class,CUS-65312,Corporate,West,Office Supplies,Appliances,Sanyo Microwave,4073.4,7,0.3,-1252.1
ORD-1358,2023-06-05,2023-06-12,First Class,CUS-73782,Consumer,West,Technology,Copiers,Xerox WorkCentre,186.03,1,0.3,-62.08
ORD-1048,2023-06-07,2023-06-12,Same Day,CUS-70931,Home Office,East,Clothing,Outerwear,Under Armour Hoodie,2461.7,3,0.1,237.05
ORD-1317,2023-06-11,2023-06-18,First Class,CUS-83149,Home Office,North,Technology,Accessories,Kensington Lock,524.92,6,0,49.68
ORD-1554,2023-06-11,2023-06-15,Same Day,CUS-27065,Home Office,West,Clothing,Footwear,Adidas Sneakers,864.7,4,0.1,6.7
ORD-1049,2023-06-12,2023-06-18,Same Day,CUS-54092,Corporate,East,Technology,Accessories,Belkin Cable,2886.75,8,0.3,-623.94
ORD-1481,2023-06-12,2023-06-15,Second Class,CUS-54025,Consumer,South,Clothing,Outerwear,Under Armour Hoodie,1120.18,6,0.05,196.75
ORD-1106,2023-06-20,2023-06-24,Standard Class,CUS-17456,Corporate,North,Clothing,Sportswear,Adidas Track Pants,1638.75,10,0,268.44
ORD-1115,2023-06-22,2023-06-23,Same Day,CUS-58655,Corporate,West,Clothing,Workwear,Dickies Pants,5304.11,4,0,1674.56
ORD-1025,2023-06-24,2023-06-26,Same Day,CUS-26704,Home Office,West,Furniture,Bookcases,Bush Classic Bookcase,1541.74,3,0.15,18.93
ORD-1221,2023-06-26,2023-06-29,Second Class,CUS-42477,Consumer,South,Furniture,Chairs,Hon Office Chair,7182.8,10,0.15,826.58
ORD-1017,2023-06-27,2023-07-01,Standard Class,CUS-31579,Consumer,North,Furniture,Bookcases,Sauder Bookcase,1195.14,3,0.3,-373.23
ORD-1127,2023-06-29,2023-07-05,Same Day,CUS-57619,Corporate,East,Furniture,Furnishings,Deflecto Barrier,6126.04,5,0,614.2
ORD-1260,2023-07-02,2023-07-08,Standard Class,CUS-21233,Corporate,North,Clothing,Workwear,Timberland Boots,5792.3,4,0,699.74
ORD-1503,2023-07-02,2023-07-06,Second Class,CUS-86962,Consumer,North,Clothing,Workwear,Wrangler Jeans,1048.78,5,0.2,-24.41
ORD-1568,2023-07-02,2023-07-06,Standard Class,CUS-15300,Corporate,West,Office Supplies,Envelopes,Poly Envelope,9389.16,7,0,1851.62
ORD-1591,2023-07-03,2023-07-06,Same Day,CUS-26515,Home Office,South,Clothing,Sportswear,Puma Tights,3433.88,4,0,308.99
ORD-1162,2023-07-04,2023-07-09,Same Day,CUS-25235,Consumer,East,Furniture,Bookcases,Sauder Bookcase,8005.91,10,0,1349.73
ORD-1415,2023-07-10,2023-07-15,Second Class,CUS-31249,Consumer,East,Clothing,Outerwear,Under Armour Hoodie,5267.14,9,0,1718.71
ORD-1556,2023-07-13,2023-07-17,Second Class,CUS-60265,Corporate,South,Clothing,Footwear,Nike Running Shoes,1706.35,8,0.15,201.5
ORD-1551,2023-07-14,2023-07-18,First Class,CUS-33840,Home Office,West,Technology,Machines,GBC Binding Sys,8038.8,10,0.1,-131.52
ORD-1389,2023-07-16,2023-07-19,Standard Class,CUS-49365,Corporate,West,Furniture,Bookcases,Atlantic Bookcase,938.41,10,0,326.77
ORD-1237,2023-07-17,2023-07-21,First Class,CUS-63282,Consumer,East,Furniture,Chairs,Alera Mesh Chair,2103.83,10,0,261.68
ORD-1227,2023-07-18,2023-07-21,First Class,CUS-31884,Corporate,North,Technology,Accessories,Logitech Keyboard,3675.35,3,0,786.64
ORD-1053,2023-07-19,2023-07-25,Same Day,CUS-46241,Corporate,East,Office Supplies,Art,Newell Pencils,2576.37,4,0,339.35
ORD-1300,2023-07-20,2023-07-23,First Class,CUS-81786,Home Office,East,Clothing,Sportswear,Puma Tights,314.06,2,0.05,1.76
ORD-1043,2023-07-21,2023-07-26,Standard Class,CUS-55870,Corporate,East,Clothing,Sportswear,Puma Tights,5515.41,5,0.3,-2011.84
ORD-1086,2023-07-21,2023-07-23,Standard Class,CUS-82641,Home Office,North,Technology,Accessories,Logitech Keyboard,1851.88,6,0,541.65
ORD-1214,2023-07-21,2023-07-25,Second Class,CUS-74843,Corporate,West,Furniture,Bookcases,Realspace Bookcase,6732.98,6,0.2,-1085.26
ORD-1524,2023-07-21,2023-07-27,Standard Class,CUS-18942,Consumer,North,Office Supplies,Envelopes,Mead Envelope,3399.56,4,0,299.25
ORD-1229,2023-07-22,2023-07-28,Standard Class,CUS-39937,Consumer,East,Clothing,Outerwear,Patagonia Vest,1236.18,3,0,397.37
ORD-1068,2023-07-25,2023-08-01,First Class,CUS-10336,Corporate,South,Technology,Copiers,Canon Imageclass,4636.57,5,0.2,-594.56
ORD-1303,2023-07-26,2023-07-28,Second Class,CUS-23573,Corporate,South,Furniture,Bookcases,Realspace Bookcase,7476.34,10,0,1994.62
ORD-1007,2023-07-29,2023-07-31,Same Day,CUS-21915,Corporate,South,Technology,Copiers,Brother Laser,5361.87,10,0.2,-655.55
ORD-1387,2023-07-29,2023-08-03,Same Day,CUS-56179,Consumer,West,Technology,Copiers,Xerox WorkCentre,4140.42,9,0,928.09
ORD-1003,2023-07-30,2023-08-01,First Class,CUS-20458,Corporate,North,Furniture,Furnishings,Tenex Mat,3877.19,10,0,358.15
ORD-1323,2023-08-03,2023-08-06,Second Class,CUS-97988,Corporate,North,Furniture,Furnishings,Advantus Panel,3541.25,4,0.3,-400.46
ORD-1326,2023-08-06,2023-08-13,Second Class,CUS-80597,Corporate,West,Office Supplies,Envelopes,Poly Envelope,3244.81,3,0,997.08
ORD-1083,2023-08-09,2023-08-10,Standard Class,CUS-40775,Home Office,East,Clothing,Footwear,Adidas Sneakers,1044.87,1,0.1,207.83
ORD-1488,2023-08-09,2023-08-15,Second Class,CUS-99740,Home Office,North,Furniture,Tables,Bretford Table,589.87,9,0.2,-9.86
ORD-1401,2023-08-11,2023-08-15,Standard Class,CUS-51347,Consumer,North,Clothing,Sportswear,Adidas Track Pants,126.61,2,0.2,-19.95
ORD-1432,2023-08-15,2023-08-20,First Class,CUS-67817,Consumer,North,Office Supplies,Appliances,Avery Coffeemaker,1751.47,4,0.05,144.27
ORD-1559,2023-08-17,2023-08-21,First Class,CUS-57263,Consumer,South,Office Supplies,Envelopes,Staples Envelope,875.75,5,0,301.43
ORD-1081,2023-08-18,2023-08-19,Same Day,CUS-58311,Consumer,North,Technology,Phones,Motorola Droid,2110.43,2,0,319.53
ORD-1331,2023-08-20,2023-08-23,Second Class,CUS-59369,Consumer,West,Furniture,Furnishings,Advantus Panel,6622.01,9,0.1,1029.16
ORD-1059,2023-08-21,2023-08-28,Second Class,CUS-65723,Consumer,East,Technology,Machines,Acco Punch,1202.53,8,0.05,305.99
ORD-1435,2023-08-23,2023-08-26,First Class,CUS-35971,Consumer,North,Clothing,Footwear,Nike Running Shoes,2698.8,7,0.3,-549.46
ORD-1149,2023-08-24,2023-08-28,First Class,CUS-81601,Home Office,North,Technology,Copiers,Brother Laser,4160.03,8,0.15,471.35
ORD-1165,2023-08-25,2023-08-29,Same Day,CUS-20518,Corporate,North,Clothing,Outerwear,North Face Parka,3848.89,7,0.2,-380.64
ORD-1034,2023-08-28,2023-08-30,Second Class,CUS-29313,Home Office,South,Furniture,Furnishings,Tenex Mat,1520.73,2,0.05,283.85
ORD-1259,2023-08-28,2023-09-01,First Class,CUS-34455,Corporate,North,Clothing,Workwear,Wrangler Jeans,885.5,5,0.2,-150.61
ORD-1587,2023-08-29,2023-09-04,Second Class,CUS-29871,Corporate,East,Technology,Accessories,Belkin Cable,6533.13,6,0.2,-801.13
ORD-1012,2023-09-01,2023-09-06,Same Day,CUS-25860,Corporate,South,Clothing,Outerwear,North Face Parka,2670.78,5,0.15,-71.34
ORD-1108,2023-09-02,2023-09-08,Same Day,CUS-67595,Consumer,South,Clothing,Footwear,Skechers Comfort,1197.44,2,0,108.45
ORD-1418,2023-09-02,2023-09-07,Second Class,CUS-16411,Corporate,West,Clothing,Footwear,Nike Running Shoes,5230.92,4,0.1,509.16
ORD-1475,2023-09-02,2023-09-03,Second Class,CUS-75521,Consumer,South,Technology,Machines,Swingline Trimmer,2162.19,7,0,529.4
ORD-1574,2023-09-05,2023-09-11,Same Day,CUS-49669,Home Office,West,Clothing,Workwear,Timberland Boots,7473.23,10,0.15,309.98
ORD-1161,2023-09-07,2023-09-13,Standard Class,CUS-78879,Corporate,South,Office Supplies,Envelopes,Mead Envelope,10266.7,9,0.05,2163.22
ORD-1244,2023-09-09,2023-09-16,Standard Class,CUS-60134,Consumer,North,Office Supplies,Envelopes,Staples Envelope,2043.64,7,0.05,358.26
ORD-1426,2023-09-09,2023-09-16,Same Day,CUS-17342,Consumer,West,Technology,Phones,Apple iPhone,7681.69,8,0.15,-154.66
ORD-1508,2023-09-12,2023-09-14,Standard Class,CUS-29154,Corporate,West,Clothing,Footwear,Skechers Comfort,10969.29,9,0,3381.02
ORD-1095,2023-09-15,2023-09-22,Standard Class,CUS-89822,Consumer,South,Office Supplies,Binders,Wilson Jones Binder,2698.82,5,0.2,22.11
ORD-1400,2023-09-17,2023-09-23,First Class,CUS-16957,Home Office,South,Furniture,Tables,Bevis Training Table,893.42,5,0.1,-14.13
ORD-1402,2023-09-20,2023-09-24,Second Class,CUS-12408,Consumer,North,Technology,Phones,Samsung Galaxy,331.16,1,0.1,6.64
ORD-1452,2023-09-20,2023-09-21,Standard Class,CUS-89144,Consumer,North,Furniture,Furnishings,Tenex Mat,2251.76,3,0.1,363.93
ORD-1577,2023-09-21,2023-09-22,Standard Class,CUS-92629,Consumer,West,Clothing,Outerwear,North Face Parka,2960.35,5,0.2,-610.58
ORD-1540,2023-09-22,2023-09-25,Second Class,CUS-94448,Corporate,West,Furniture,Chairs,Alera Mesh Chair,1270.85,5,0.1,182.0
ORD-1281,2023-09-26,2023-09-28,Second Class,CUS-74169,Home Office,East,Technology,Machines,Fellowes Shredder,552.2,1,0.05,116.25
ORD-1392,2023-09-27,2023-10-04,Same Day,CUS-64594,Home Office,North,Office Supplies,Appliances,Sanyo Microwave,1505.48,2,0.15,-76.87
ORD-1151,2023-09-29,2023-10-03,First Class,CUS-29198,Corporate,East,Office Supplies,Binders,Cardinal Binder,1770.91,2,0.2,38.7
ORD-1285,2023-10-01,2023-10-02,Second Class,CUS-26143,Consumer,East,Technology,Phones,Samsung Galaxy,1478.25,4,0,202.55
ORD-1465,2023-10-02,2023-10-07,First Class,CUS-53704,Corporate,West,Clothing,Footwear,Adidas Sneakers,470.19,1,0.3,-158.58
ORD-1409,2023-10-04,2023-10-08,Second Class,CUS-97993,Consumer,West,Technology,Copiers,HP LaserJet,545.87,1,0,180.06
ORD-1463,2023-10-05,2023-10-06,First Class,CUS-68442,Consumer,North,Clothing,Outerwear,Columbia Jacket,7679.85,8,0,686.67
ORD-1223,2023-10-11,2023-10-14,Second Class,CUS-60703,Consumer,West,Technology,Phones,Samsung Galaxy,10130.71,9,0,3509.87
ORD-1486,2023-10-12,2023-10-13,Standard Class,CUS-72886,Consumer,South,Furniture,Tables,Chromcraft Table,1251.32,3,0.05,225.07
ORD-1423,2023-10-14,2023-10-21,Standard Class,CUS-37175,Corporate,West,Technology,Copiers,Brother Laser,282.93,4,0,58.15
ORD-1276,2023-10-16,2023-10-22,Second Class,CUS-99957,Corporate,East,Clothing,Workwear,Wrangler Jeans,1067.75,1,0.05,104.27
ORD-1373,2023-10-18,2023-10-22,Second Class,CUS-35191,Corporate,East,Furniture,Furnishings,Advantus Panel,428.48,3,0.2,-86.01
ORD-1525,2023-10-18,2023-10-24,Same Day,CUS-71082,Consumer,North,Clothing,Sportswear,Nike Dri-Fit Tee,4208.94,5,0,1200.58
ORD-1586,2023-10-18,2023-10-25,Standard Class,CUS-42154,Consumer,North,Office Supplies,Binders,Avery Binder,1579.86,2,0.3,-170.94
ORD-1537,2023-10-20,2023-10-23,Same Day,CUS-29365,Home Office,South,Clothing,Sportswear,Puma Tights,7151.28,10,0,1580.52
ORD-1593,2023-11-01,2023-11-02,Same Day,CUS-49054,Home Office,North,Furniture,Furnishings,Tenex Mat,3851.08,9,0,1094.75
